289,80074580,18:09:20,2020-02-13,11.0,2168.0,14293.4,56.63,61.01,60.94
290,71477358,18:10:16,2020-02-13,9.1,1207.0,5709.7,54.13,60.64,54.73
291,80092945,18:13:26,2020-02-13,36.9,6222.0,21154.6,54.28,59.55,182.38
292,71438771,18:27:07,2020-02-13,4.9,1166.0,3718.5,56.45,59.87,17.14
293,80074581,18:35:38,2020-02-13,4.6,4529.0,19122.4,65.96,66.84,1.11
294,71477357,18:37:11,2020-02-13,11.3,1340.0,6832.6,54.69,63.25,37.93
295,80074580,18:39:20,2020-02-13,24.3,2206.0,14294.4,56.81,66.41,60.95
296,71477358,18:40:17,2020-02-13,13.7,1219.0,5710.2,57.1,66.32,54.73
297,80092945,18:43:26,2020-02-13,46.5,6968.0,21157.9,58.23,63.58,182.41
298,80074580,18:54:20,2020-02-13,13.2,2223.0,14295.0,60.4,65.62,60.96
299,80074581,19:05:38,2020-02-13,429497000.0,4747.0,19124.7,63.97,63.82,1.11
300,71477357,19:07:11,2020-02-13,5.9,1452.0,6833.3,59.86,63.45,37.93
301,71477358,19:10:17,2020-02-13,24.6,1222.0,5710.8,45.4,62.63,54.74
302,71438771,19:12:07,2020-02-13,3.2,1212.0,3719.4,59.42,62.01,17.15
303,71477357,19:22:11,2020-02-13,8.1,1437.0,6833.7,59.44,64.36,37.94
304,80074580,19:24:20,2020-02-13,15.9,2199.0,14296.1,59.53,65.77,60.96
305,71477358,19:25:17,2020-02-13,3.2,496.0,5710.9,59.6,65.25,54.74
306,80092945,19:28:26,2020-02-13,26.5,4245.0,21162.7,58.36,63.26,182.44
307,71438771,19:42:07,2020-02-13,8.8,2048.0,3720.3,59.97,63.74,17.15
308,80092948,19:48:46,2020-02-13,47.8,5701.0,64595.5,55.07,62.42,122.46
309,80074581,19:50:38,2020-02-13,429497000.0,4542.0,19128.2,62.66,62.48,1.11
310,71477357,19:52:11,2020-02-13,5.9,1522.0,6834.4,58.65,61.99,37.94
311,80074580,19:54:20,2020-02-13,14.1,2244.0,14297.2,57.31,62.86,60.97
312,71477358,19:55:17,2020-02-13,2.3,492.0,5711.3,57.43,61.79,54.74
313,80092948,20:03:46,2020-02-13,51.6,5628.0,64597.0,54.54,62.34,122.47
314,80074580,20:09:20,2020-02-13,18.1,2174.0,14297.7,58.83,66.05,60.97
